file_id,category,prompt,stage2_clip_score,stage1_clip_score,eval_prompt
n02694662_324-2,alarm_clock,A photo of a alarm clock,30.712890625,30.95703125,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_3298-5,alarm_clock,A photo of a alarm clock,33.642578125,32.2021484375,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_3298-6,alarm_clock,A photo of a alarm clock,33.984375,34.1064453125,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_3449-2,alarm_clock,A photo of a alarm clock,34.7412109375,35.83984375,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_3449-6,alarm_clock,A photo of a alarm clock,29.5166015625,29.736328125,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_3998-4,alarm_clock,A photo of a alarm clock,32.5927734375,31.93359375,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_4008-1,alarm_clock,A photo of a alarm clock,29.6875,28.7841796875,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_410-3,alarm_clock,A photo of a alarm clock,30.2734375,30.322265625,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_4171-1,alarm_clock,A photo of a alarm clock,31.787109375,31.982421875,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_4171-4,alarm_clock,A photo of a alarm clock,31.201171875,31.5185546875,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_4699-3,alarm_clock,A photo of a alarm clock,30.8837890625,30.224609375,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_4699-4,alarm_clock,A photo of a alarm clock,32.275390625,32.3974609375,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_4886-6,alarm_clock,A photo of a alarm clock,27.783203125,26.953125,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_4923-2,alarm_clock,A photo of a alarm clock,29.7607421875,29.19921875,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_5681-1,alarm_clock,A photo of a alarm clock,30.2978515625,28.22265625,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_5681-3,alarm_clock,A photo of a alarm clock,32.568359375,33.544921875,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_6045-3,alarm_clock,A photo of a alarm clock,34.1552734375,33.1787109375,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_6122-4,alarm_clock,A photo of a alarm clock,30.6640625,29.8583984375,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_6369-2,alarm_clock,A photo of a alarm clock,29.8583984375,30.2001953125,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_6369-5,alarm_clock,A photo of a alarm clock,29.7119140625,29.8828125,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_6374-4,alarm_clock,A photo of a alarm clock,32.32421875,32.7392578125,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_6401-2,alarm_clock,A photo of a alarm clock,30.810546875,31.1279296875,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_6401-4,alarm_clock,A photo of a alarm clock,32.6416015625,34.0576171875,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_6844-3,alarm_clock,A photo of a alarm clock,31.494140625,31.3720703125,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_6976-4,alarm_clock,A photo of a alarm clock,35.400390625,35.15625,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_7072-4,alarm_clock,A photo of a alarm clock,34.0576171875,33.4716796875,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_7072-5,alarm_clock,A photo of a alarm clock,35.8154296875,36.23046875,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_7591-2,alarm_clock,A photo of a alarm clock,29.3212890625,28.80859375,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_7831-3,alarm_clock,A photo of a alarm clock,31.34765625,31.8115234375,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_7831-5,alarm_clock,A photo of a alarm clock,28.6376953125,28.7353515625,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_8437-7,alarm_clock,A photo of a alarm clock,31.4697265625,31.5673828125,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_8618-1,alarm_clock,A photo of a alarm clock,31.5673828125,32.1533203125,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_8844-2,alarm_clock,A photo of a alarm clock,31.884765625,31.591796875,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_92-1,alarm_clock,A photo of a alarm clock,32.7392578125,30.6884765625,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
n02694662_92-3,alarm_clock,A photo of a alarm clock,30.56640625,30.4931640625,"A high-quality, realistic photograph of a alarm_clock, based on the description: A photo of a alarm clock, with natural lighting, sharp details, and accurate colors."
